project,vuln_id,source,severity,cvssV3,description
Citrix_Systems_Inc-CloudStack.cdx,CVE-2020-11012,NVD,HIGH,7.5,"MinIO versions before RELEASE.2020-04-23T00-58-49Z have an authentication bypass issue in the MinIO admin API. Given an admin access key, it is possible to perform admin API operations i.e. creating n"
Citrix_Systems_Inc-CloudStack.cdx,CVE-2021-43858,NVD,HIGH,8.8,"MinIO is a Kubernetes native application for cloud storage. Prior to version `RELEASE.2021-12-27T07-23-18Z`, a malicious client can hand-craft an HTTP API call that allows for updating policy for a us"
Citrix_Systems_Inc-CloudStack.cdx,CVE-2022-35919,NVD,LOW,2.7,MinIO is a High Performance Object Storage released under GNU Affero General Public License v3.0. In affected versions all 'admin' users authorized for `admin:ServerUpdate` can selectively trigger an 
Citrix_Systems_Inc-CloudStack.cdx,CVE-2023-28434,NVD,HIGH,8.8,"Minio is a Multi-Cloud Object Storage framework. Prior to RELEASE.2023-03-20T20-16-18Z, an attacker can use crafted requests to bypass metadata bucket name checking and put an object into any bucket w"
Citrix_Systems_Inc-CloudStack.cdx,CVE-2023-28433,NVD,HIGH,8.8,"Minio is a Multi-Cloud Object Storage framework. All users on Windows prior to version RELEASE.2023-03-20T20-16-18Z are impacted. MinIO fails to filter the `\` character, which allows for arbitrary ob"
Citrix_Systems_Inc-CloudStack.cdx,CVE-2022-31129,NVD,HIGH,7.5,"moment is a JavaScript date library for parsing, validating, manipulating, and formatting dates. Affected versions of moment were found to use an inefficient parsing algorithm. Specifically using stri"
Citrix_Systems_Inc-CloudStack.cdx,CVE-2023-44270,NVD,MEDIUM,5.3,An issue was discovered in PostCSS before 8.4.31. The vulnerability affects linters using PostCSS to parse external untrusted CSS. An attacker can prepare CSS in such a way that it will contains parts
Citrix_Systems_Inc-CloudStack.cdx,CVE-2025-15284,NVD,MEDIUM,3.7,"Improper Input Validation vulnerability in qs (parse modules) allows HTTP DoS.This issue affects qs: < 6.14.1.


Summary

The arrayLimit option in qs did not enforce limits for bracket notation (a[]=1"
Citrix_Systems_Inc-CloudStack.cdx,CVE-2022-25883,NVD,HIGH,7.5,"Versions of the package semver before 7.5.2 are vulnerable to Regular Expression Denial of Service (ReDoS) via the function new Range, when untrusted user data is provided as a range."
Citrix_Systems_Inc-CloudStack.cdx,CVE-2022-25858,NVD,HIGH,7.5,"The package terser before 4.8.1, from 5.0.0 and before 5.14.2 are vulnerable to Regular Expression Denial of Service (ReDoS) due to insecure usage of regular expressions."
Citrix_Systems_Inc-CloudStack.cdx,CVE-2023-26136,NVD,CRITICAL,9.8,Versions of the package tough-cookie before 4.1.3 are vulnerable to Prototype Pollution due to improper handling of Cookies when using CookieJar in rejectPublicSuffixes=false mode. This issue arises f
Citrix_Systems_Inc-CloudStack.cdx,CVE-2024-43788,NVD,MEDIUM,6.1,"Webpack is a module bundler. Its main purpose is to bundle JavaScript files for usage in a browser, yet it is also capable of transforming, bundling, or packaging just about any resource or asset. The"
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,CVE-2021-23424,NVD,HIGH,7.5,"This affects all versions of package ansi-html. If an attacker provides a malicious string, it will get stuck processing the input for an extremely long time."
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,CVE-2023-29827,NVD,CRITICAL,9.8,"ejs v3.1.9 is vulnerable to server-side template injection. If the ejs file is controllable, template injection can be implemented through the configuration settings of the closeDelimiter parameter. N"
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,CVE-2020-28469,NVD,HIGH,7.5,This affects the package glob-parent before 5.1.2. The enclosure regex used to check for strings ending in enclosure containing path separator.
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,CVE-2025-15284,NVD,MEDIUM,3.7,"Improper Input Validation vulnerability in qs (parse modules) allows HTTP DoS.This issue affects qs: < 6.14.1.


Summary

The arrayLimit option in qs did not enforce limits for bracket notation (a[]=1"
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,CVE-2026-2391,NVD,MEDIUM,7.5,"### Summary
The `arrayLimit` option in qs does not enforce limits for comma-separated values when `comma: true` is enabled, allowing attackers to cause denial-of-service via memory exhaustion. This is"
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,CVE-2025-68157,NVD,LOW,3.7,"Webpack is a module bundler. From version 5.49.0 to before 5.104.0, when experiments.buildHttp is enabled, webpack’s HTTP(S) resolver (HttpUriPlugin) enforces allowedUris only for the initial URL, but"
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,CVE-2025-68458,NVD,LOW,3.7,"Webpack is a module bundler. From version 5.49.0 to before 5.104.1, when experiments.buildHttp is enabled, webpack’s HTTP(S) resolver (HttpUriPlugin) can be bypassed to fetch resources from hosts outs"
Concrete5-Concrete5.cdx,CVE-2025-13465,NVD,MEDIUM,5.3,Lodash versions 4.0.0 through 4.17.22 are vulnerable to prototype pollution in the _.unset and _.omit functions. An attacker can pass crafted paths which cause Lodash to delete methods from global pro
Concrete5-Concrete5.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
Concrete5-Concrete5.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
Concrete5-Concrete5.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
Concrete5-Concrete5.cdx,CVE-2025-15284,NVD,MEDIUM,3.7,"Improper Input Validation vulnerability in qs (parse modules) allows HTTP DoS.This issue affects qs: < 6.14.1.


Summary

The arrayLimit option in qs did not enforce limits for bracket notation (a[]=1"
Concrete5-Concrete5.cdx,CVE-2023-26136,NVD,CRITICAL,9.8,Versions of the package tough-cookie before 4.1.3 are vulnerable to Prototype Pollution due to improper handling of Cookies when using CookieJar in rejectPublicSuffixes=false mode. This issue arises f
Concrete5-Concrete5.cdx,CVE-2023-26136,NVD,CRITICAL,9.8,Versions of the package tough-cookie before 4.1.3 are vulnerable to Prototype Pollution due to improper handling of Cookies when using CookieJar in rejectPublicSuffixes=false mode. This issue arises f
Countly-Countly.cdx,CVE-2023-32732,NVD,MEDIUM,5.3,gRPC contains a vulnerability whereby a client can cause a termination of connection between a HTTP2 proxy and a gRPC server: a base64 encoding error for `-bin` suffixed headers will result in a disco
Countly-Countly.cdx,CVE-2023-29827,NVD,CRITICAL,9.8,"ejs v3.1.9 is vulnerable to server-side template injection. If the ejs file is controllable, template injection can be implemented through the configuration settings of the closeDelimiter parameter. N"
Countly-Countly.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
Countly-Countly.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
Countly-Countly.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
Countly-Countly.cdx,CVE-2014-8180,NVD,MEDIUM,5.5,MongoDB on Red Hat Satellite 6 allows local users to bypass authentication by logging in with an empty password and delete information which can cause a Denial of Service.
Countly-Countly.cdx,CVE-2025-12657,NVD,MEDIUM,5.5,"The KMIP response parser built into mongo binaries is overly tolerant of certain malformed packets, and may parse them into invalid objects. Later reads of this object can result in read access violat"
Data_Driven_Documents-D3js.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
Data_Driven_Documents-D3js.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
Data_Driven_Documents-D3js.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
Data_Driven_Documents-D3js.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
Data_Driven_Documents-D3js.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
Data_Driven_Documents-D3js.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
Data_Driven_Documents-D3js.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
Data_Driven_Documents-D3js.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
Data_Driven_Documents-D3js.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
Data_Driven_Documents-D3js.cdx,CVE-2025-58751,NVD,LOW,5.3,"Vite is a frontend tooling framework for JavaScript. Prior to versions 7.1.5, 7.0.7, 6.3.6, and 5.4.20, files starting with the same name with the public directory were served bypassing the `server.fs"
Data_Driven_Documents-D3js.cdx,CVE-2025-58752,NVD,LOW,5.3,"Vite is a frontend tooling framework for JavaScript. Prior to versions 7.1.5, 7.0.7, 6.3.6, and 5.4.20, any HTML files on the machine were served regardless of the `server.fs` settings. Only apps that"
Data_Driven_Documents-D3js.cdx,CVE-2025-46565,NVD,MEDIUM,5.3,"Vite is a frontend tooling framework for javascript. Prior to versions 6.3.4, 6.2.7, 6.1.6, 5.4.19, and 4.5.14, the contents of files in the project root that are denied by a file matching pattern can"
Data_Driven_Documents-D3js.cdx,CVE-2025-24010,NVD,MEDIUM,6.5,Vite is a frontend tooling framework for javascript. Vite allowed any websites to send any requests to the development server and read the response due to default CORS settings and lack of validation 
Data_Driven_Documents-D3js.cdx,CVE-2025-31125,NVD,HIGH,7.5,Vite is a frontend tooling framework for javascript. Vite exposes content of non-allowed files using ?inline&import or ?raw?import. Only apps explicitly exposing the Vite dev server to the network (us
Data_Driven_Documents-D3js.cdx,CVE-2025-30208,NVD,HIGH,7.5,"Vite, a provider of frontend development tooling, has a vulnerability in versions prior to 6.2.3, 6.1.2, 6.0.12, 5.4.15, and 4.5.10. `@fs` denies access to files outside of Vite serving allow list. Ad"
Datical-Liquibase.cdx,CVE-2025-47913,NVD,HIGH,7.5,SSH clients receiving SSH_AGENT_SUCCESS when expecting a typed response will panic and cause early termination of the client process.
Datical-Liquibase.cdx,CVE-2025-22869,NVD,HIGH,7.5,"SSH servers which implement file transfer protocols are vulnerable to a denial of service attack from clients which complete the key exchange slowly, or not at all, causing pending content to be read "
Datical-Liquibase.cdx,CVE-2024-3566,NVD,CRITICAL,9.8,A command inject vulnerability allows an attacker to perform command injection on Windows applications that indirectly depend on the CreateProcess function when the specific conditions are satisfied.
Docker-Docker.cdx,CVE-2021-22570,NVD,MEDIUM,5.5,"Nullptr dereference when a null char is present in a proto symbol. The symbol is parsed incorrectly, leading to an unchecked call into the proto file's name during generation of the resulting error me"
Docker-Docker.cdx,CVE-2015-5237,NVD,HIGH,8.8,protobuf allows remote authenticated attackers to cause a heap-based buffer overflow.
Docker-Docker.cdx,CVE-2024-7254,NVD,HIGH,7.5,Any project that parses untrusted Protocol Buffers data containing an arbitrary number of nested groups / series of SGROUP tags can corrupted by exceeding the stack limit i.e. StackOverflow. Parsing n
Docker-Swarm.cdx,CVE-2025-47913,NVD,HIGH,7.5,SSH clients receiving SSH_AGENT_SUCCESS when expecting a typed response will panic and cause early termination of the client process.
Docker-Swarm.cdx,CVE-2025-47913,NVD,HIGH,7.5,SSH clients receiving SSH_AGENT_SUCCESS when expecting a typed response will panic and cause early termination of the client process.
Docker-Swarm.cdx,CVE-2021-22570,NVD,MEDIUM,5.5,"Nullptr dereference when a null char is present in a proto symbol. The symbol is parsed incorrectly, leading to an unchecked call into the proto file's name during generation of the resulting error me"
Docker-Swarm.cdx,CVE-2015-5237,NVD,HIGH,8.8,protobuf allows remote authenticated attackers to cause a heap-based buffer overflow.
Docker-Swarm.cdx,CVE-2024-7254,NVD,HIGH,7.5,Any project that parses untrusted Protocol Buffers data containing an arbitrary number of nested groups / series of SGROUP tags can corrupted by exceeding the stack limit i.e. StackOverflow. Parsing n
Docker-Swarm.cdx,CVE-2021-22570,NVD,MEDIUM,5.5,"Nullptr dereference when a null char is present in a proto symbol. The symbol is parsed incorrectly, leading to an unchecked call into the proto file's name during generation of the resulting error me"
Docker-Swarm.cdx,CVE-2015-5237,NVD,HIGH,8.8,protobuf allows remote authenticated attackers to cause a heap-based buffer overflow.
Docker-Swarm.cdx,CVE-2024-7254,NVD,HIGH,7.5,Any project that parses untrusted Protocol Buffers data containing an arbitrary number of nested groups / series of SGROUP tags can corrupted by exceeding the stack limit i.e. StackOverflow. Parsing n
EPFL-Scala.cdx,CVE-2021-28834,NVD,CRITICAL,9.8,"Kramdown before 2.3.1 does not restrict Rouge formatters to the Rouge::Formatters namespace, and thus arbitrary classes can be instantiated."
